method_id,origin,track,family,feature1,op1,threshold1,feature2,op2,threshold2,price_band,venue,full_n,full_wins,full_win_rate,full_roi,full_units,full_active_seasons,full_positive_seasons,full_negative_seasons,full_max_negative_streak,full_roi_se,train_n,train_wins,train_win_rate,train_roi,train_units,train_active_seasons,train_positive_seasons,train_negative_seasons,train_max_negative_streak,train_roi_se,validation_n,validation_wins,validation_win_rate,validation_roi,validation_units,validation_active_seasons,validation_positive_seasons,validation_negative_seasons,validation_max_negative_streak,validation_roi_se,holdout_n,holdout_wins,holdout_win_rate,holdout_roi,holdout_units,holdout_active_seasons,holdout_positive_seasons,holdout_negative_seasons,holdout_max_negative_streak,holdout_roi_se,raw_id,semantic1,semantic2,semantic_signature,positive_season_ratio,robust_score,research_tier
NFL-U297,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_yards_per_play,<=,-10.0,recent_edge_rush_epa_per_carry,>=,0.0657297309599617,DOG35_49,AWAY,127,68,0.5354330708661418,0.29102362204724413,36.96000000000001,19,14,5,2,0.10829996224765275,52,30,0.5769230769230769,0.3976923076923077,20.68,8,6,2,2,0.16947741863948726,29,14,0.4827586206896552,0.22793103448275867,6.610000000000001,5,3,2,2,0.2420592990645716,46,24,0.5217391304347826,0.21021739130434777,9.669999999999998,6,5,1,1,0.17435664740896512,E0628,EFFICIENCY,RUSHING,EFFICIENCY+RUSHING,0.7368421052631579,2.940553740116667,A
NFL-U298,EXISTING_1859,LONG,PAIR,recent_edge_def_allowed_early_down_epa,<=,-0.0003708468787594,rank_edge_punt_return_average,>=,9.0,DOG35_49,AWAY,160,83,0.51875,0.2574375,41.19,19,14,5,3,0.09690279310685722,74,40,0.5405405405405406,0.3102702702702703,22.960000000000004,9,8,1,1,0.14258897895229755,31,17,0.5483870967741935,0.34193548387096767,10.599999999999998,4,3,1,1,0.22467104715816885,55,26,0.4727272727272727,0.13872727272727275,7.630000000000001,6,3,3,3,0.16505015145295507,E0743,EFFICIENCY,SPECIAL_TEAMS,EFFICIENCY+SPECIAL_TEAMS,0.7368421052631579,2.9335709674729094,B
NFL-U299,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,rank_edge_punt_return_average,>=,-9.0,DOG35_49,AWAY,288,147,0.5104166666666666,0.2187152777777778,62.99000000000001,20,16,4,2,0.07113723703240962,111,63,0.5675675675675675,0.35819819819819826,39.760000000000005,9,8,1,1,0.11410314730985609,77,37,0.4805194805194805,0.16753246753246753,12.9,5,3,2,2,0.1410622909195999,100,47,0.47,0.1033,10.33,6,5,1,1,0.1185659305997718,E0854,PASSING,SPECIAL_TEAMS,PASSING+SPECIAL_TEAMS,0.8,2.9320224813920484,B
NFL-U300,CONTEXT_CORE_PAIR,LONG,PAIR,base_vs_open_prob_move,<=,-0.007240479055100779,rank_edge_def_allowed_early_down_epa,<=,-6.0,DOG35_49,AWAY,136,72,0.5294117647058824,0.27632352941176475,37.580000000000005,20,16,4,2,0.10471138926425648,56,31,0.5535714285714286,0.34214285714285714,19.16,9,8,1,1,0.16394065965672683,34,19,0.5588235294117647,0.3467647058823529,11.79,5,3,2,2,0.21134140823722303,46,22,0.4782608695652174,0.1441304347826087,6.63,6,5,1,1,0.1801750560695282,P00283,OTHER,EFFICIENCY,EFFICIENCY+OTHER,0.8,2.931910250926841,B
NFL-U301,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_off_epa_per_play,<=,-10.0,rank_edge_rush_epa_per_carry,>=,10.0,DOG35_49,AWAY,100,54,0.54,0.2893,28.93,16,12,4,2,0.12086909648395856,40,23,0.575,0.36725,14.690000000000001,7,6,1,1,0.1899743530261185,29,13,0.4482758620689655,0.12379310344827586,3.59,4,3,1,1,0.23849405079437772,31,18,0.5806451612903226,0.3435483870967742,10.65,5,3,2,1,0.2100100091762637,E0452,EFFICIENCY,RUSHING,EFFICIENCY+RUSHING,0.75,2.9267897735697224,B
NFL-U302,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,-6.0,rank_edge_sack_rate_allowed,>=,-6.0,DOG35_49,AWAY,560,263,0.46964285714285714,0.12046428571428573,67.46000000000001,20,16,4,2,0.05081015886686954,248,117,0.4717741935483871,0.12588709677419357,31.220000000000006,9,7,2,1,0.07641894900217953,151,70,0.46357615894039733,0.1103973509933775,16.67,5,5,0,0,0.09842023162832023,161,76,0.4720496894409938,0.1215527950310559,19.57,6,4,2,2,0.09469990026550541,E0531,THIRD_DOWN,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+THIRD_DOWN,0.8,2.9197305451296534,B
NFL-U303,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,4.528103757894808e-05,rank_edge_rush_epa_per_carry,>=,10.0,DOG35_49,AWAY,141,73,0.5177304964539007,0.23808510638297867,33.56999999999999,20,14,6,3,0.10209745205064726,62,33,0.532258064516129,0.25,15.5,9,7,2,2,0.1515842654412045,39,19,0.48717948717948717,0.20384615384615384,7.95,5,4,1,1,0.2026616465118269,40,21,0.525,0.253,10.12,6,3,3,2,0.1927098257045471,E0509,PASS_PROTECTION_RUSH,RUSHING,PASS_PROTECTION_RUSH+RUSHING,0.7,2.919700222958726,B
NFL-U304,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_early_down_epa,<=,-10.0,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,DOG35_49,AWAY,185,97,0.5243243243243243,0.25967567567567573,48.040000000000006,20,15,5,2,0.08937884297581981,79,45,0.569620253164557,0.3806329113924052,30.070000000000007,9,8,1,1,0.13722067810968314,45,21,0.4666666666666667,0.16777777777777775,7.549999999999999,5,3,2,1,0.18985211918884082,61,31,0.5081967213114754,0.17081967213114754,10.42,6,4,2,2,0.15015425494371823,E0723,EFFICIENCY,PASS_PROTECTION_RUSH,EFFICIENCY+PASS_PROTECTION_RUSH,0.75,2.911496025060596,A
NFL-U305,EXISTING_1859,LONG,UNIVARIATE,recent_edge_punt_return_average,>=,4.326388888888889,,,,PK_55,ANY,109,74,0.6788990825688074,0.28977542644205845,31.585521482184372,18,14,4,2,0.08544825125330212,49,34,0.6938775510204082,0.31948355316917154,15.654694105289405,8,6,2,2,0.12666188584854796,25,18,0.72,0.3698387090382117,9.245967725955293,5,4,1,1,0.17460095420680832,35,22,0.6285714285714286,0.19099599002684775,6.684859650939671,5,4,1,1,0.1571332878301154,E0694,SPECIAL_TEAMS,,SPECIAL_TEAMS,0.7777777777777778,2.891019537671168,B
NFL-U306,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,5.0,rank_edge_def_allowed_success_rate,<=,-1.0,DOG35_49,AWAY,204,102,0.5,0.20235294117647057,41.279999999999994,20,14,6,3,0.08511171155112705,83,42,0.5060240963855421,0.22975903614457832,19.07,9,7,2,1,0.13517350719290258,51,26,0.5098039215686274,0.19921568627450978,10.159999999999998,5,4,1,1,0.16777338664301633,70,34,0.4857142857142857,0.17214285714285713,12.049999999999999,6,3,3,3,0.14654501253204877,E0577,SPECIAL_TEAMS,EFFICIENCY,EFFICIENCY+SPECIAL_TEAMS,0.7,2.888296551240891,B
NFL-U307,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_early_down_epa,<=,-6.0,rank_edge_third_down_success,>=,6.0,DOG35_49,AWAY,174,94,0.5402298850574713,0.28126436781609193,48.94,20,16,4,2,0.09080240891402466,70,42,0.6,0.44614285714285723,31.230000000000008,9,8,1,1,0.1437400881965331,56,28,0.5,0.18910714285714286,10.59,5,4,1,1,0.16230368296981393,48,24,0.5,0.14833333333333332,7.119999999999999,6,4,2,2,0.16848046726163768,E0872,EFFICIENCY,THIRD_DOWN,EFFICIENCY+THIRD_DOWN,0.8,2.8807045952474484,B
NFL-U308,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,-6.0,rank_edge_redzone_epa,>=,6.0,DOG35_49,AWAY,288,139,0.4826388888888889,0.14052083333333332,40.47,20,14,6,3,0.07034346062023179,125,57,0.456,0.0832,10.4,9,6,3,1,0.10700929112510171,75,39,0.52,0.23826666666666674,17.870000000000005,5,5,0,0,0.14000339421024902,88,43,0.48863636363636365,0.13863636363636364,12.200000000000001,6,3,3,3,0.12602528127661983,E0525,THIRD_DOWN,RED_ZONE,RED_ZONE+THIRD_DOWN,0.7,2.874317849783622,B
NFL-U309,CONTEXT_CORE_PAIR,LONG,PAIR,westward_tz_hours,>=,1.0,recent_edge_punt_return_average,>=,0.0,DOG35_49,AWAY,82,47,0.573170731707317,0.36646341463414633,30.05,14,9,5,2,0.1326700271429625,33,21,0.6363636363636364,0.5063636363636362,16.709999999999997,6,4,2,1,0.2038106751922334,20,11,0.55,0.417,8.34,3,2,1,1,0.29706201727124787,29,15,0.5172413793103449,0.1724137931034482,4.999999999999998,5,3,2,1,0.21553213741624525,P00197,TRAVEL_CIRCADIAN,SPECIAL_TEAMS,SPECIAL_TEAMS+TRAVEL_CIRCADIAN,0.6428571428571429,2.8678585492428224,C
NFL-U310,EXISTING_1859,LONG,PAIR,recent_edge_giveaway_rate,>=,-0.0071892476066567,rank_edge_def_allowed_explosive_rate,<=,-10.0,DOG35_49,AWAY,194,95,0.4896907216494845,0.19108247422680413,37.07,20,15,5,1,0.08828492327091499,77,37,0.4805194805194805,0.17103896103896105,13.17,9,7,2,1,0.14062702379989273,51,26,0.5098039215686274,0.2813725490196079,14.350000000000001,5,4,1,1,0.1792111296455955,66,32,0.48484848484848486,0.14469696969696969,9.549999999999999,6,4,2,1,0.14772276366317966,E0605,TURNOVERS,EXPLOSIVENESS,EXPLOSIVENESS+TURNOVERS,0.75,2.8568501852231125,B
NFL-U311,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,rank_edge_rush_epa_per_carry,>=,-1.0,DOG35_49,AWAY,385,187,0.4857142857142857,0.15864935064935065,61.08,20,16,4,1,0.061420377577860404,172,85,0.4941860465116279,0.19145348837209297,32.92999999999999,9,8,1,1,0.09300551083214628,95,45,0.47368421052631576,0.15105263157894736,14.349999999999998,5,3,2,1,0.1263753872095652,118,57,0.4830508474576271,0.11694915254237288,13.8,6,5,1,1,0.10775113565812686,E0686,PASS_PROTECTION_RUSH,RUSHING,PASS_PROTECTION_RUSH+RUSHING,0.8,2.8550965207386976,B
NFL-U312,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,recent_edge_success_rate,>=,0.0744940502332196,DOG35_49,AWAY,104,58,0.5576923076923077,0.31432692307692306,32.69,17,12,5,3,0.1163340940644875,54,31,0.5740740740740741,0.3592592592592594,19.400000000000006,9,5,4,3,0.1621886582229908,22,12,0.5454545454545454,0.2863636363636364,6.300000000000001,4,3,1,1,0.25909895939494526,28,15,0.5357142857142857,0.2496428571428571,6.989999999999999,4,4,0,0,0.2254574902991089,E0681,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.7058823529411765,2.8540441695600522,B
NFL-U313,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0,rank_edge_success_rate,>=,10.0,DOG35_49,AWAY,179,91,0.5083798882681564,0.20173184357541898,36.11,20,14,6,2,0.08937756206737593,85,43,0.5058823529411764,0.2032941176470588,17.279999999999998,9,6,3,2,0.13077375723294243,47,23,0.48936170212765956,0.15574468085106383,7.32,5,4,1,1,0.17616081099475134,47,25,0.5319148936170213,0.24489361702127663,11.510000000000002,6,4,2,1,0.17357637468367632,E0505,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.7,2.841501470576046,A
NFL-U314,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_third_down_success,>=,0.0,DOG35_49,AWAY,89,53,0.5955056179775281,0.4342696629213484,38.650000000000006,14,11,3,1,0.1272923500490603,46,30,0.6521739130434783,0.6060869565217392,27.880000000000003,7,6,1,1,0.176332053435225,22,12,0.5454545454545454,0.3077272727272727,6.77,3,2,1,1,0.2633524557292125,21,11,0.5238095238095238,0.19047619047619047,4.0,4,3,1,1,0.25607799796758,P00042,QB_CONTEXT,THIRD_DOWN,QB_CONTEXT+THIRD_DOWN,0.7857142857142857,2.8387317476664657,B
NFL-U315,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,1.0,rank_edge_redzone_epa,>=,-9.0,DOG35_49,AWAY,415,196,0.472289156626506,0.13103614457831325,54.379999999999995,20,13,7,3,0.059311222931054744,178,83,0.46629213483146065,0.1207303370786517,21.490000000000002,9,5,4,2,0.09083693692485198,108,53,0.49074074074074076,0.16777777777777778,18.12,5,4,1,1,0.11626636065739133,129,60,0.46511627906976744,0.11449612403100774,14.77,6,4,2,2,0.10670853866643222,E0587,SPECIAL_TEAMS,RED_ZONE,RED_ZONE+SPECIAL_TEAMS,0.65,2.8364504669752084,B
NFL-U316,EXISTING_1859,LONG,PAIR,rank_edge_sack_or_hit_rate,>=,1.0,rank_edge_off_epa_per_play,>=,6.0,DOG35_49,AWAY,206,104,0.5048543689320388,0.19703883495145633,40.59,20,14,6,1,0.08368050570491363,113,57,0.504424778761062,0.19345132743362833,21.860000000000003,9,7,2,1,0.11289068767040797,44,21,0.4772727272727273,0.1838636363636364,8.090000000000002,5,3,2,1,0.19080839927403384,49,26,0.5306122448979592,0.21714285714285717,10.64,6,4,2,1,0.16688930707605726,E0567,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.7,2.8268526573027213,A
NFL-U317,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,4.326388888888889,rank_edge_sack_rate_allowed,>=,-6.0,DOG35_49,AWAY,198,99,0.5,0.1829292929292929,36.22,20,14,6,2,0.0851568674463391,98,48,0.4897959183673469,0.14489795918367346,14.2,9,6,3,2,0.11970783256637603,44,24,0.5454545454545454,0.30477272727272725,13.409999999999998,5,4,1,1,0.18361316326661922,56,27,0.48214285714285715,0.15375000000000003,8.610000000000001,6,4,2,2,0.16317637706625163,E0625,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.7,2.82322561725506,A
NFL-U318,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-9.0,rank_edge_def_allowed_yards_per_play,<=,-14.0,DOG35_49,AWAY,133,69,0.518796992481203,0.2427819548872181,32.290000000000006,19,13,6,2,0.10516152736319481,49,26,0.5306122448979592,0.3,14.7,8,5,3,2,0.1777229843989614,31,15,0.4838709677419355,0.18645161290322584,5.780000000000001,5,3,2,2,0.22609187797784266,53,28,0.5283018867924528,0.22283018867924526,11.809999999999999,6,5,1,1,0.16167963120467505,E0543,SPECIAL_TEAMS,EFFICIENCY,EFFICIENCY+SPECIAL_TEAMS,0.6842105263157895,2.8220053799486107,B
NFL-U319,EXISTING_1859,LONG,PAIR,rank_edge_rush_epa_per_carry,>=,10.0,rank_edge_third_down_success,>=,-10.0,DOG35_49,AWAY,233,114,0.4892703862660944,0.1540343347639485,35.89,20,14,6,2,0.07813231261917535,105,50,0.47619047619047616,0.12904761904761908,13.550000000000002,9,7,2,1,0.11712415720780932,61,28,0.45901639344262296,0.10032786885245903,6.120000000000001,5,3,2,1,0.15609562839138846,67,36,0.5373134328358209,0.24208955223880596,16.22,6,4,2,2,0.14286284904400856,E0392,RUSHING,THIRD_DOWN,RUSHING+THIRD_DOWN,0.7,2.821505245543647,B
NFL-U320,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0444080357998013,recent_edge_yards_per_play,<=,0.0,DOG35_49,AWAY,399,188,0.47117794486215536,0.13095238095238096,52.25,20,13,7,2,0.060589375245459445,171,80,0.4678362573099415,0.13023391812865495,22.269999999999996,9,6,3,1,0.09316145729684379,96,44,0.4583333333333333,0.11135416666666668,10.690000000000001,5,3,2,2,0.12511920805176743,132,64,0.48484848484848486,0.14613636363636365,19.290000000000003,6,4,2,2,0.10422325676674679,E0501,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.65,2.8139146693728616,B
NFL-U321,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_off_epa_per_play,<=,-10.0,recent_edge_rush_epa_per_carry,>=,0.0657297309599617,DOG35_49,AWAY,116,63,0.5431034482758621,0.3013793103448277,34.96000000000001,17,13,4,3,0.1125512308173332,44,27,0.6136363636363636,0.47727272727272735,21.000000000000004,7,5,2,2,0.1806426054753829,33,15,0.45454545454545453,0.13818181818181818,4.56,5,3,2,1,0.22273840417452687,39,21,0.5384615384615384,0.24102564102564095,9.399999999999997,5,5,0,0,0.18817247195052822,E0689,EFFICIENCY,RUSHING,EFFICIENCY+RUSHING,0.7647058823529411,2.812638097537137,B
NFL-U322,EXISTING_1859,LONG,PAIR,recent_edge_redzone_epa,<=,-0.5647699383159257,recent_edge_punt_return_average,>=,2.472222222222221,DOG35_49,ANY,104,56,0.5384615384615384,0.29365384615384615,30.54,17,13,4,1,0.11914315211656781,50,28,0.56,0.355,17.75,8,6,2,1,0.17349992648354615,24,11,0.4583333333333333,0.12624999999999997,3.0299999999999994,4,3,1,1,0.2575608922655722,30,17,0.5666666666666667,0.3253333333333333,9.76,5,4,1,1,0.2165511982325166,E0539,RED_ZONE,SPECIAL_TEAMS,RED_ZONE+SPECIAL_TEAMS,0.7647058823529411,2.8115038260874905,B
NFL-U323,EXISTING_1859,LONG,PAIR,recent_edge_def_allowed_early_down_epa,<=,-0.0003708468787594,recent_edge_sack_rate_allowed,>=,2.1354823695116792e-05,DOG35_49,AWAY,271,138,0.5092250922509225,0.2177490774907749,59.01,20,14,6,2,0.07346660584849257,127,69,0.5433070866141733,0.3046456692913385,38.68999999999999,9,8,1,1,0.10757056294680854,59,29,0.4915254237288136,0.17949152542372884,10.590000000000002,5,2,3,2,0.15932415408266337,85,40,0.47058823529411764,0.11447058823529407,9.729999999999997,6,4,2,2,0.13014799869891205,E0861,EFFICIENCY,PASS_PROTECTION_RUSH,EFFICIENCY+PASS_PROTECTION_RUSH,0.7,2.809817629756999,B
NFL-U324,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0838612368024132,rank_edge_redzone_epa,>=,-9.0,DOG35_49,AWAY,214,109,0.5093457943925234,0.20934579439252335,44.8,20,14,6,2,0.08214017150727738,88,48,0.5454545454545454,0.28261363636363634,24.869999999999997,9,7,2,1,0.12680550752106373,59,28,0.4745762711864407,0.13355932203389825,7.879999999999997,5,3,2,2,0.15811051234894635,67,33,0.4925373134328358,0.1798507462686567,12.049999999999999,6,4,2,2,0.14888436203353483,E0646,THIRD_DOWN,RED_ZONE,RED_ZONE+THIRD_DOWN,0.7,2.8017571335077616,B
NFL-U325,EXISTING_1859,LONG,PAIR,rank_edge_redzone_epa,>=,6.0,recent_edge_sack_rate_allowed,>=,0.0294600666752347,DOG35_49,AWAY,107,55,0.514018691588785,0.2232710280373832,23.89,17,12,5,2,0.11680976337608805,54,25,0.46296296296296297,0.12925925925925927,6.98,8,4,4,2,0.16827833999098762,21,14,0.6666666666666666,0.5795238095238096,12.170000000000002,4,4,0,0,0.2549598252110621,32,16,0.5,0.14812499999999998,4.739999999999999,5,4,1,1,0.20840718785008508,E0699,RED_ZONE,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+RED_ZONE,0.7058823529411765,2.8015985787043567,B
NFL-U326,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_off_epa_per_play,<=,-10.0,rank_edge_punt_return_average,>=,1.0,DOG35_49,AWAY,138,72,0.5217391304347826,0.2541304347826087,35.07,20,15,5,1,0.10374209248163802,49,27,0.5510204081632653,0.3559183673469388,17.44,9,8,1,1,0.17797923672357507,40,20,0.5,0.21475,8.59,5,3,2,1,0.19725454968591946,49,25,0.5102040816326531,0.18448979591836734,9.04,6,4,2,1,0.16936382094656427,E0702,EFFICIENCY,SPECIAL_TEAMS,EFFICIENCY+SPECIAL_TEAMS,0.75,2.797114580063222,A
NFL-U327,CONTEXT_CORE_PAIR,LONG,PAIR,westward_tz_hours,>=,1.0,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,DOG35_49,AWAY,69,36,0.5217391304347826,0.26362318840579707,18.189999999999998,13,10,3,2,0.148219752727688,31,15,0.4838709677419355,0.17193548387096774,5.33,6,3,3,2,0.222986773008007,18,9,0.5,0.2511111111111111,4.5200000000000005,3,3,0,0,0.30715635337328523,20,12,0.6,0.417,8.34,4,4,0,0,0.267704766683866,P00201,TRAVEL_CIRCADIAN,PASSING,PASSING+TRAVEL_CIRCADIAN,0.7692307692307693,2.796697999227528,C
NFL-U328,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,-10.0,recent_edge_yards_per_play,<=,-0.3706079944677775,DOG35_49,AWAY,264,127,0.4810606060606061,0.16727272727272727,44.16,20,13,7,2,0.07543407018852517,118,56,0.4745762711864407,0.1573728813559322,18.57,9,6,3,1,0.11357302847438483,64,33,0.515625,0.24546875,15.71,5,3,2,1,0.15347123225974438,82,38,0.4634146341463415,0.12048780487804879,9.88,6,4,2,2,0.13522694436077076,E0693,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.65,2.794877743978781,B
NFL-U329,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,-0.0485448299264088,rank_edge_redzone_epa,>=,9.0,DOG35_49,AWAY,217,108,0.4976958525345622,0.17723502304147465,38.46,20,14,6,2,0.08130434966052216,89,44,0.4943820224719101,0.170561797752809,15.180000000000001,9,6,3,2,0.12728246674992158,58,29,0.5,0.19724137931034486,11.440000000000001,5,4,1,1,0.1606772179458394,70,35,0.5,0.16914285714285715,11.84,6,4,2,2,0.14213278468635387,E0572,THIRD_DOWN,RED_ZONE,RED_ZONE+THIRD_DOWN,0.7,2.793814503659233,A
NFL-U330,CONTEXT_CORE_PAIR,LONG,PAIR,base_vs_open_prob_move,<=,-0.01250351782363906,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,DOG35_49,AWAY,132,69,0.5227272727272727,0.22666666666666668,29.92,19,12,7,2,0.10323495649152659,50,27,0.54,0.251,12.549999999999999,8,6,2,1,0.16599022592321755,37,18,0.4864864864864865,0.1537837837837838,5.69,5,2,3,2,0.19918051003620055,45,24,0.5333333333333333,0.2595555555555556,11.680000000000001,6,4,2,2,0.17931602810374925,P00346,OTHER,PASS_PROTECTION_RUSH,OTHER+PASS_PROTECTION_RUSH,0.631578947368421,2.7928907582232596,C
NFL-U331,EXISTING_1859,LONG,PAIR,recent_edge_success_rate,>=,0.0,rank_edge_punt_return_average,>=,-9.0,DOG35_49,AWAY,405,199,0.49135802469135803,0.16232098765432101,65.74000000000001,20,15,5,1,0.05934813858949102,175,91,0.52,0.22354285714285718,39.120000000000005,9,8,1,1,0.08981978004670138,112,52,0.4642857142857143,0.11750000000000003,13.160000000000004,5,3,2,1,0.11517714100256095,118,56,0.4745762711864407,0.11406779661016947,13.459999999999997,6,4,2,1,0.10917912650466581,E0762,EFFICIENCY,SPECIAL_TEAMS,EFFICIENCY+SPECIAL_TEAMS,0.75,2.7866689704274243,B
NFL-U332,EXISTING_1859,LONG,PAIR,rank_edge_sack_rate_allowed,>=,1.0,rank_edge_def_allowed_yards_per_play,<=,-10.0,DOG35_49,AWAY,170,87,0.5117647058823529,0.22264705882352936,37.849999999999994,20,14,6,2,0.09273121333365796,66,35,0.5303030303030303,0.27954545454545454,18.45,9,7,2,1,0.15057952259705254,47,23,0.48936170212765956,0.19872340425531917,9.340000000000002,5,3,2,2,0.1823001908294018,57,29,0.5087719298245614,0.17649122807017542,10.059999999999999,6,4,2,1,0.15588567625638078,E0662,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.7,2.7857854167333245,A
NFL-U333,EXISTING_1859,LONG,PAIR,rank_edge_off_epa_per_play,>=,10.0,rank_edge_success_rate,>=,10.0,DOG35_49,AWAY,123,64,0.5203252032520326,0.2305691056910569,28.36,19,13,6,2,0.1079985425986175,65,34,0.5230769230769231,0.22461538461538458,14.599999999999998,9,7,2,1,0.1473181860090399,30,14,0.4666666666666667,0.12733333333333335,3.8200000000000003,5,2,3,2,0.22693861306445154,28,16,0.5714285714285714,0.3549999999999999,9.939999999999998,5,4,1,1,0.22765395395495056,E0467,EFFICIENCY,EFFICIENCY,EFFICIENCY,0.6842105263157895,2.7845419155349123,B
NFL-U334,EXISTING_1859,LONG,PAIR,rank_edge_sack_rate_allowed,>=,1.0,recent_edge_third_down_success,>=,-0.0485448299264088,DOG35_49,AWAY,395,189,0.47848101265822784,0.138126582278481,54.56,20,15,5,1,0.06040481216843096,169,81,0.47928994082840237,0.14124260355029583,23.869999999999997,9,7,2,1,0.09251762586961601,110,53,0.4818181818181818,0.1582727272727273,17.41,5,3,2,1,0.11616881529145565,116,55,0.47413793103448276,0.11448275862068968,13.280000000000003,6,5,1,1,0.11050974604272955,E0656,PASS_PROTECTION_RUSH,THIRD_DOWN,PASS_PROTECTION_RUSH+THIRD_DOWN,0.75,2.771041446153861,B
NFL-U335,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,-10.0,recent_edge_punt_return_average,>=,7.0,DOG35_49,AWAY,133,68,0.5112781954887218,0.23721804511278194,31.549999999999997,20,14,6,2,0.10621930102835854,65,33,0.5076923076923077,0.23199999999999998,15.079999999999998,9,7,2,2,0.15264151693529418,28,15,0.5357142857142857,0.30785714285714283,8.62,5,4,1,1,0.2362075566660658,40,20,0.5,0.19624999999999998,7.85,6,3,3,2,0.19408189108909144,E0658,THIRD_DOWN,SPECIAL_TEAMS,SPECIAL_TEAMS+THIRD_DOWN,0.7,2.767672402152755,A
NFL-U336,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,recent_edge_success_rate,>=,0.0269838531157796,DOG35_49,AWAY,272,137,0.5036764705882353,0.1988235294117647,54.08,20,15,5,1,0.07295716764919775,123,66,0.5365853658536586,0.2716260162601626,33.41,9,8,1,1,0.10789211603712606,71,33,0.4647887323943662,0.12788732394366195,9.079999999999998,5,3,2,1,0.14611920321782618,78,38,0.48717948717948717,0.14858974358974358,11.59,6,4,2,1,0.1355483337946455,E0748,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.75,2.7658671795955714,B
NFL-U337,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,>=,-5.0,rank_edge_success_rate,>=,10.0,DOG35_49,AWAY,162,85,0.5246913580246914,0.2329012345679012,37.73,20,13,7,3,0.09335262552013157,79,42,0.5316455696202531,0.25493670886075953,20.140000000000004,9,7,2,1,0.13437895827736288,40,21,0.525,0.24400000000000005,9.760000000000002,5,3,2,1,0.19188097272087112,43,22,0.5116279069767442,0.18209302325581395,7.829999999999999,6,3,3,3,0.17987739091659263,E0719,TURNOVERS,EFFICIENCY,EFFICIENCY+TURNOVERS,0.65,2.763620037625958,B
